ObjectName,OrbitalRadius[km],Inclination[deg],RAAN[deg],Anomaly[deg]
STARLINK-30242,6861.20559837398,43.0243,318.9352,86.5472
STARLINK-30331,6861.20696980084,43.0056,275.5099,96.1065
STARLINK-30364,6861.19676496417,43.0051,347.0144,58.5436
STARLINK-30308,6861.17401981336,43.004,344.211,86.6686
STARLINK-30361,6861.2103684271,43.0041,347.0645,57.9468
STARLINK-30363,6861.20328072405,43.0036,329.7035,104.7035
STARLINK-30362,6861.19814536973,43.006,344.4229,88.5991
STARLINK-30350,6861.13898618207,43.0054,340.794,127.416
STARLINK-30307,6861.17541218487,43.0003,344.2904,97.6497
STARLINK-30356,6861.21385389489,43.0028,346.9631,95.1013
STARLINK-30366,6866.21047485082,43.0037,347.6754,90.7982
STARLINK-30357,6861.19086905324,43.009,351.3441,121.7469
STARLINK-30370,6850.15602502092,42.9981,336.882,69.3888
STARLINK-30368,6861.17421444589,42.9994,344.3057,77.9525
STARLINK-30343,6861.16503379401,43.0046,351.3186,94.7192
STARLINK-30397,6861.18172727226,43.0074,5.9993,80.8818
STARLINK-30354,6861.18651525005,43.0237,12.0664,95.3596
STARLINK-30383,6861.37950555621,43.0011,8.7301,118.2306
STARLINK-30384,6861.18182009726,42.9963,23.1617,257.033
STARLINK-30305,6861.2032597634,43.0038,6.0271,99.5132
STARLINK-30360,6861.1611531363,43.0077,6.0358,66.7555
STARLINK-30355,6861.18125116986,43.0033,9.3193,108.8613
STARLINK-30385,6861.29893481767,43.0039,354.5315,93.1172
STARLINK-30359,6861.24118083438,42.9968,354.6746,78.7181
STARLINK-30380,6861.18454196738,43.0062,5.8254,101.2616
STARLINK-30369,6861.20162183886,43.0013,5.7916,92.8964
STARLINK-30376,6861.16921389132,43.009,14.2213,101.8019
STARLINK-30389,6861.18670389475,43.0036,8.7163,94.2427
STARLINK-30388,6861.21468334105,43.0048,8.708,112.9352
STARLINK-30381,6861.16868089861,43.0041,5.7951,95.5282
STARLINK-30382,6861.20621521655,43.0078,14.1922,97.5764
STARLINK-30378,6861.18099365539,43.0012,5.9614,98.3644
STARLINK-30387,6861.18182009726,43.005,354.603,133.7161
STARLINK-30372,6860.71850072598,43.0034,249.0787,79.89
STARLINK-30367,6861.31445227173,43.0061,5.8607,96.1746
STARLINK-30374,6861.19864543005,43.0129,44.7382,73.9272
STARLINK-30394,6861.14939741195,43.006,44.8415,107.06
STARLINK-30379,6861.21126674312,43.003,48.189,89.8578
STARLINK-30395,6861.20250218575,42.9979,44.8895,85.1708
STARLINK-30403,6861.17444201626,43.0109,44.9128,72.7554
STARLINK-30413,6861.21672851083,43.0024,48.487,80.345
STARLINK-30398,6861.15812287345,43.0044,44.9998,151.7887
STARLINK-30386,6861.20043906033,43.0024,48.3524,96.2419
STARLINK-30391,6861.03928051953,43.0052,48.3764,92.3028
STARLINK-30401,6861.09605711902,43.0096,48.3867,74.7219
STARLINK-30390,6861.19513902099,43.0061,48.4251,100.3513
STARLINK-30409,6861.20132240121,43.0061,50.309,97.1352
STARLINK-30415,6861.22563684496,43.003,45.5558,91.8745
STARLINK-30407,6861.20605351994,43.0022,304.2202,89.0133
STARLINK-30408,6861.19341426464,43.0002,44.7543,103.2739
STARLINK-30377,6861.22158841525,42.9976,44.7431,112.4285
STARLINK-30422,6861.1889556547,43.0127,44.9172,98.5878
STARLINK-30402,6861.19590557972,43.0047,44.8429,97.9298
STARLINK-30411,6861.19342324774,43.0046,50.3303,101.1942
STARLINK-30418,6861.20015459468,43.0015,50.3104,92.9866
STARLINK-30285,6848.87873908076,53.1595,192.57,278.0663
STARLINK-30410,6848.87439584026,53.1592,194.5677,270.3877
STARLINK-30435,6848.8600098368,53.1597,192.8913,260.9239
STARLINK-30423,6848.87306037716,53.1605,194.6126,269.3354
STARLINK-30292,6853.37052483331,53.16,194.7334,276.2844
STARLINK-30416,6848.8552671821,53.161,194.7572,248.4929
STARLINK-30426,6853.37432879592,53.1595,193.0429,282.885
STARLINK-30430,6848.90708507964,53.1621,193.0343,250.3038
STARLINK-30425,6853.37261790785,53.1594,193.0707,283.9541
STARLINK-30405,6848.86590015979,53.1601,194.6822,275.752
STARLINK-30431,6853.33145241149,53.1593,194.7603,300.6201
STARLINK-30404,6853.4980201738,53.1596,194.7336,305.2842
STARLINK-30412,6853.39738856607,53.1593,194.7994,265.9988
STARLINK-30392,6853.3605670755,53.16,194.7791,268.5655
STARLINK-30291,6848.88194658469,53.1591,192.5178,270.9942
STARLINK-30424,6853.35449987768,53.1596,167.4426,271.5851
STARLINK-30290,6853.37113095887,53.1598,194.8383,266.1398
STARLINK-30414,6853.37925245709,53.1591,194.8153,249.3349
STARLINK-30272,6848.87565976129,53.1593,192.5454,274.5836
STARLINK-30432,6861.18466174171,43.0055,100.5956,84.9236
STARLINK-30427,6861.19797469048,43.0074,100.6166,93.3501
STARLINK-30393,6861.2295385547,43.0029,100.5294,83.2716
STARLINK-30439,6861.15569447352,42.9983,98.4292,91.4137
STARLINK-30442,6861.11422036946,43.0038,98.4161,91.8705
STARLINK-30441,6861.19765728699,42.9983,100.5136,103.9466
STARLINK-30460,6861.3457210167,43.0059,98.48,200.1661
STARLINK-30444,6861.13487499978,42.9956,98.5369,92.6859
STARLINK-30446,6861.17716687341,43.0026,84.5425,84.2911
STARLINK-30445,6861.23748572278,43.0006,98.5079,75.5113
STARLINK-30447,6861.21372513612,43.0096,72.9165,91.0288
STARLINK-30434,6861.18738062029,43.012,100.8092,104.5994
STARLINK-30429,6861.20929943143,43.0056,98.6245,75.5014
STARLINK-30284,6861.19673801483,43.0109,62.2301,99.4472
STARLINK-30433,6861.14786132637,43.0118,103.4302,76.6743
STARLINK-30358,6861.24643604625,43.0036,100.5001,94.9176
STARLINK-30436,6861.18397902813,43.0069,100.5487,83.9818
STARLINK-30339,6861.20817054849,43.0147,98.684,86.9991
STARLINK-30282,6861.15371223004,43.0055,103.4101,93.7468
STARLINK-30340,6861.23525188949,43.0018,100.4975,117.1432
STARLINK-30279,6861.18518276008,42.9876,100.4718,200.2251
STARLINK-30465,6861.20046002095,43.0092,129.214,79.0675
STARLINK-30470,6861.25525464376,43.0013,126.5191,79.6116
STARLINK-30473,6861.22217531741,43.0017,127.0724,1.9613
STARLINK-30443,6861.19037498307,43.0036,129.2152,86.3063
STARLINK-30467,6861.19041091544,43.003,129.1329,94.2384
STARLINK-30469,6861.20492463834,43.0024,129.2428,92.9755
STARLINK-30474,6861.18587146268,43.0067,129.2653,98.8899
STARLINK-30479,6861.19416884541,42.9986,129.2895,95.4073
STARLINK-30481,6861.1955252947,42.9959,127.1072,95.7166
STARLINK-30457,6861.20616730644,43.0025,127.2318,96.8364
STARLINK-30472,6861.21589008087,42.9997,131.2952,92.8573
STARLINK-30462,6861.18895266034,43.003,127.1595,86.2359
STARLINK-30449,6861.24260318418,43.0061,129.1612,93.5877
STARLINK-30466,6861.20216681547,43.0026,132.7309,91.9303
STARLINK-30428,6861.14103728405,43.0032,134.2206,99.6943
STARLINK-30482,6861.20815557657,43.0147,127.2952,92.8641
STARLINK-30464,6861.20358914505,43.0006,130.6636,88.1569
STARLINK-30463,6861.1803828072,42.9949,132.8853,111.0027
STARLINK-30453,6861.20155895695,43.004,123.8305,84.6244
STARLINK-30478,6861.19571992876,43.0087,129.1427,91.5184
STARLINK-30477,6861.20654459855,43.006,125.7331,87.938
STARLINK-30450,6861.19356398303,43.0076,143.1262,95.644
STARLINK-30483,6861.19627688168,43.0014,351.0983,91.9908
STARLINK-30454,6861.1407348587,43.0055,139.8565,68.5499
STARLINK-30501,6861.33680929825,43.0077,137.6621,119.5891
STARLINK-30499,6861.20991328044,43.0044,351.7927,96.2709
STARLINK-30496,6861.23226346656,43.0021,139.9583,282.9908
STARLINK-30485,6861.186248752,43.0155,137.7806,90.2536
STARLINK-30492,6861.18934192754,43.0013,137.8259,73.2451
STARLINK-30440,6861.18497315498,43.0032,146.0857,84.3986
STARLINK-30487,6861.23356004645,43.0039,141.234,85.4406
STARLINK-30452,6861.18511987855,43.0069,151.6499,84.405
STARLINK-30468,6861.17022897322,42.9969,141.0749,106.7188
STARLINK-30448,6861.10009039224,43.0043,141.1713,77.5455
STARLINK-30476,6709.96086716495,42.9917,60.4179,5.3587
STARLINK-30488,6861.18376642876,42.9963,141.1963,75.5942
STARLINK-30471,6861.19375861695,43.0038,139.7682,89.1355
STARLINK-30461,6861.20659550305,43.0031,139.7404,91.8994
STARLINK-30712,6840.90136737595,53.1616,292.862,263.2916
STARLINK-30716,6853.37050990411,53.163,294.0813,253.4954
STARLINK-30400,6840.83776138447,53.1607,293.3264,269.3485
STARLINK-30710,6840.83100259172,53.1611,282.8573,276.101
STARLINK-30714,6853.33242578158,53.1603,294.1005,259.8398
STARLINK-30711,6853.31467825361,53.1586,293.1908,280.716
STARLINK-30715,6853.35626151346,53.1618,283.8551,272.2163
STARLINK-30455,6853.35177382319,53.1617,294.0892,251.1445
STARLINK-30456,6853.35353247139,53.1621,294.1422,250.1358
STARLINK-30708,6840.87292877608,53.1609,293.2797,276.4184
STARLINK-30705,6840.85692624908,53.1615,293.3001,283.6725
STARLINK-30704,6840.89161237977,53.1624,9.6719,276.2935
STARLINK-30706,6840.86167290269,53.1619,293.1186,271.8439
STARLINK-30707,6840.93142915204,53.1614,293.2146,296.7688
STARLINK-30701,6840.81744344569,53.1626,293.4371,241.1316
STARLINK-30399,6840.81453070498,53.1618,292.838,246.9872
STARLINK-30713,6840.85203693696,53.1615,293.3469,268.8204
STARLINK-30700,6853.37880756557,53.1616,284.1511,270.8198
STARLINK-30703,6840.82815225272,53.161,283.0863,271.1409
STARLINK-30702,6840.90479144135,53.1607,283.6677,248.3368
STARLINK-30396,6861.1943125751,43.0029,148.6608,86.6051
STARLINK-30524,6861.21558165848,43.0019,148.6157,89.2784
STARLINK-30521,6861.21491091478,43.0033,167.1946,84.847
STARLINK-30528,6861.17320535121,43.0091,156.1459,87.2797
STARLINK-30495,6861.19756446145,43.0005,148.4904,87.5931
STARLINK-30494,6861.21242257683,43.002,1.8581,99.7371
STARLINK-30498,6861.2007983854,43.0028,148.448,95.6407
STARLINK-30505,6861.16766282295,43.0019,148.6213,99.6057
STARLINK-30502,6861.20948807769,43.0018,150.6379,86.9102
STARLINK-30489,6861.20415508271,42.9972,148.4663,98.1516
STARLINK-30503,6861.18985995244,43.0029,148.6495,94.0416
STARLINK-30512,6861.30411228343,43.0006,150.5656,82.2627
STARLINK-30509,6861.20207398978,43.0039,165.2621,83.9862
STARLINK-30511,6861.18635056024,42.998,165.3085,205.3653
STARLINK-30508,6861.16769875502,43.0026,165.3285,77.5296
STARLINK-30510,6861.21069182084,43.0029,171.5241,89.2729
STARLINK-30507,6861.1672795475,43.0039,166.0179,90.4269
STARLINK-30515,6861.21073673664,43.004,171.5803,85.9443
STARLINK-30516,6861.20360711132,43.0018,166.0789,82.5622
STARLINK-30519,6861.2001635778,43.0034,165.3688,93.4606
STARLINK-30537,6861.18528157392,43.0007,238.0118,93.1156
STARLINK-30534,6861.20994621868,43.001,240.1214,79.321
STARLINK-30536,6861.1937256789,43.0017,238.0408,90.6138
STARLINK-30538,6861.19975634282,43.0019,240.3053,70.7106
STARLINK-30517,6861.1780382294,43.019,238.1989,91.9604
STARLINK-30523,6861.17791546101,43.0053,238.0675,75.886
STARLINK-30531,6861.17769387906,43.0106,237.983,65.0119
STARLINK-30552,6861.20163082199,43.0012,238.287,89.2367
STARLINK-30545,6861.20616131768,43.0115,240.0485,81.1994
STARLINK-30535,6861.19245007839,43.0076,251.1503,90.6562
STARLINK-30540,6861.20468209354,43.0025,237.9165,92.8977
STARLINK-30539,6861.22134287458,43.0012,240.1272,181.7797
STARLINK-30530,6861.18929701209,43.0031,237.9593,86.1517
STARLINK-30526,6850.60480550626,43.0022,212.3874,313.2357
STARLINK-30527,6861.2000318253,42.987,18.3653,230.705
STARLINK-30522,6861.1985046945,43.0046,238.2147,92.6534
STARLINK-30486,6861.16576740661,42.9963,237.9328,98.1707
STARLINK-30520,6861.19108764189,43.0034,237.9944,86.7579
STARLINK-30497,6861.27519166576,42.9979,240.0726,75.935
STARLINK-30525,6861.20780822807,43.0009,237.9447,96.3261
STARLINK-30514,6853.36119708549,53.1614,347.2033,261.2443
STARLINK-30518,6853.34199826781,53.1643,347.2706,258.151
STARLINK-30549,6853.38533762483,53.1615,351.7979,263.0537
STARLINK-30556,6840.86921347079,53.1607,355.8774,280.8585
STARLINK-30561,6853.35864420229,53.1625,347.287,278.0048
STARLINK-30562,6853.26527898477,53.1608,76.2619,272.683
STARLINK-30565,6853.38376109332,53.1623,347.3025,259.5473
STARLINK-30438,6853.36538023608,53.1616,347.1662,292.199
STARLINK-30437,6853.35388479833,53.1627,347.2112,279.5117
STARLINK-30533,6840.90279704162,53.1604,75.7941,264.9109
STARLINK-30560,6853.23386634972,53.1618,344.4733,258.2636
STARLINK-30555,6840.89299745633,53.1606,75.5923,279.3937
STARLINK-30542,6853.37582171833,53.1623,347.3051,256.9647
STARLINK-30563,6853.33696419883,53.1611,344.8424,285.1641
STARLINK-30564,6853.32362963374,53.1622,347.3069,303.8078
STARLINK-30547,6840.87177851702,53.1604,75.6501,266.751
STARLINK-30550,6841.24237717334,53.1607,269.5869,270.9613
STARLINK-30548,6840.87954797648,53.1622,75.5515,258.287
STARLINK-30529,6853.36503686516,53.1609,76.8892,279.2441
STARLINK-30554,6853.39238126815,53.1622,76.344,288.3839
STARLINK-30568,6861.19639066778,42.9985,199.1513,93.7632
STARLINK-30575,6861.1561945261,43.0007,201.3413,74.7575
STARLINK-30577,6861.18165840209,43.0103,198.4984,83.4158
STARLINK-30566,6861.63701478771,43.024,198.46,274.7193
STARLINK-30544,6861.18829390059,42.9995,198.372,87.9819
STARLINK-30553,6861.18977910462,43.0048,198.4763,89.1582
STARLINK-30541,6861.24946940104,43.009,198.4369,115.6988
STARLINK-30573,6861.14673845733,43.0059,198.5008,90.1283
STARLINK-30582,6861.19677694166,43.0007,198.3439,92.0122
STARLINK-30558,6861.19844181266,43.0081,201.2735,79.7892
STARLINK-30579,6861.1837424739,43.0004,173.3299,95.258
STARLINK-30588,6861.21137454106,43.0101,198.5297,87.3856
STARLINK-30585,6861.18604513554,43.0032,198.5919,105.1727
STARLINK-30587,6861.20217879298,42.998,198.4007,83.9138
STARLINK-30576,6861.22185791112,42.9987,198.5526,73.6759
STARLINK-30571,6861.1849641719,43.0057,201.2516,83.7529
STARLINK-30567,6861.20290343238,42.9986,201.2935,85.8287
STARLINK-30569,6861.24125270046,43.0022,201.9661,82.2561
STARLINK-30480,6861.20186138901,43.0061,58.5942,87.3448
STARLINK-30532,6861.16763287955,42.997,204.0994,113.2362
STARLINK-30506,6861.16661180994,43.0005,206.7516,95.5677
STARLINK-30604,6861.19671705423,43.0023,248.4125,83.8535
STARLINK-30500,6861.20043606595,43.0162,251.0887,78.9244
STARLINK-30613,6861.17603201499,43.0067,262.1237,85.1891
STARLINK-30597,6861.19947487162,43.0038,248.3361,101.4149
STARLINK-30598,6861.19490845454,43.0042,251.0707,116.0669
STARLINK-30603,6861.24043821836,43.0095,251.1018,83.4613
STARLINK-30602,6865.60955772702,42.9981,251.6763,69.2453
STARLINK-30610,6861.15160722078,42.9998,251.2862,111.9436
STARLINK-30551,6861.19276149255,43.0035,257.4185,84.7241
STARLINK-30586,6861.19536958746,43.0042,254.4917,115.9424
STARLINK-30609,6861.24963708906,43.004,258.9539,126.5013
STARLINK-30583,6861.22017206513,42.9943,254.5486,98.8214
STARLINK-30557,6861.19600139957,42.9999,254.5774,73.9147
STARLINK-30591,6861.19782197748,43.0073,248.3247,89.1808
STARLINK-30584,6861.19906763674,43.0038,262.0942,95.1372
STARLINK-30590,6861.11335202801,42.9973,254.5975,91.2749
STARLINK-30608,6861.20004679718,43.0088,256.6686,94.6409
STARLINK-30615,6861.12109225371,43.0028,249.1472,95.9942
STARLINK-30578,6861.17527444486,43.0062,262.0756,92.1702
STARLINK-30574,6860.97788514414,43.0111,248.3906,80.8709
STARLINK-30570,6861.1494662813,42.9974,251.0469,198.7134
STARLINK-30581,6861.22879893624,43.0029,251.1254,77.4993
STARLINK-30594,6843.30700253205,53.1609,73.8334,104.1057
STARLINK-30614,6853.37388091936,53.161,73.6989,293.4275
STARLINK-30607,6853.37537085567,53.1613,63.7221,266.4406
STARLINK-30600,6840.86482347257,53.1624,73.5094,272.6802
STARLINK-30605,6853.35798433463,53.1589,73.6741,268.5355
STARLINK-30592,6840.90370953133,53.1615,73.5442,278.8512
STARLINK-30589,6853.37134892524,53.1621,74.0097,262.4936
STARLINK-30617,6840.90490438803,53.1594,74.0078,285.6676
STARLINK-30616,6840.87711370199,53.1623,59.9882,280.2537
STARLINK-30612,6840.84639863469,53.1614,59.5267,266.0411
STARLINK-30421,6840.89762230932,53.1609,59.3733,257.1583
STARLINK-30611,6840.83970520922,53.1609,59.4453,273.901
STARLINK-30606,6840.87607044217,53.1609,73.5556,264.5669
STARLINK-30596,6853.3868395108,53.161,73.5937,252.0346
STARLINK-30595,6853.35000920447,53.1611,74.1216,270.0211
STARLINK-30593,6853.32482394951,53.1617,73.7975,252.9714
STARLINK-30353,6853.37146835887,53.1606,74.1597,259.9942
STARLINK-30572,6853.35002114774,53.1624,73.7789,246.4625
STARLINK-30580,6853.37658012322,53.1601,73.5935,261.3778
STARLINK-30493,6853.38863699768,53.1614,74.1419,250.3198
STARLINK-30601,6853.45396838371,53.1606,74.1783,262.5658
STARLINK-30795,6861.19356997176,43.0029,304.405,75.8142
STARLINK-30765,6861.18620084225,43.0025,304.5299,93.8156
STARLINK-30768,6861.190940918,43.0009,304.429,96.8532
STARLINK-30799,6861.16409956109,43.0049,304.5512,51.5667
STARLINK-30759,6861.15225998308,43.0053,304.5342,99.9298
STARLINK-30781,6861.19873226688,43.0032,304.5571,92.5723
STARLINK-30754,6861.23575495098,43.0017,307.9017,117.7119
STARLINK-30766,6861.17168422402,43.0083,307.2666,107.4628
STARLINK-30767,6861.21726450726,42.9965,301.6921,92.492
STARLINK-30790,6885.44292603856,43.0001,308.9205,56.268
STARLINK-30787,6861.18008636622,43.0106,301.7107,81.4422
STARLINK-30756,6861.17517862573,43.0035,307.9336,96.3283
STARLINK-30783,6861.19905565924,43.0137,301.6682,72.7613
STARLINK-30757,6861.17864009401,43.0024,301.6353,88.4741
STARLINK-30770,6861.2219088159,43.006,307.9761,76.1936
STARLINK-30758,6861.19513303225,43.0017,301.6702,109.8596
STARLINK-30761,6861.17643625211,43.0093,308.0031,98.5512
STARLINK-30772,6861.203738864,43.0049,304.5727,56.7046
STARLINK-30776,6820.70579174698,42.9942,299.7554,26.504
STARLINK-30782,6861.21427011514,43.0092,308.0346,86.4581
STARLINK-30769,6861.22772394457,42.9965,304.4451,79.964
STARLINK-30775,6861.1981483641,43.0051,304.4245,100.1952
STARLINK-30780,6861.20676019407,43.0017,304.4944,82.4034
STARLINK-30802,6848.89384955728,53.16,129.1304,264.2876
STARLINK-30834,6853.33613115984,53.1584,131.6758,260.2766
STARLINK-30833,6848.92802953014,53.161,131.4043,267.1198
STARLINK-30831,6848.87743640598,53.1609,131.3593,281.4022
STARLINK-30797,6853.42344338374,53.1604,129.5635,255.8098
STARLINK-30804,6848.88858517585,53.1609,129.1697,268.3314
STARLINK-30784,6853.38018404225,53.16,129.7415,263.4676
STARLINK-30803,6848.85384230065,53.161,128.9831,268.2199
STARLINK-30829,6848.86348560278,53.1605,129.2007,277.177
STARLINK-30788,6848.84795796542,53.1601,129.115,284.1245
STARLINK-30779,6848.88468608219,53.1613,129.0889,270.551
STARLINK-30773,6853.36293782475,53.1595,131.3492,287.7962
STARLINK-30816,6853.41800308391,53.1599,131.3531,266.027
STARLINK-30763,6853.38778602783,53.1592,116.9895,267.9645
STARLINK-30815,6848.87710850167,53.1606,129.0326,268.167
STARLINK-30814,6853.40679705578,53.1594,129.1059,264.9773
STARLINK-30789,6853.37058156427,53.1602,131.3951,269.3274
STARLINK-30811,6848.86734293314,53.16,130.6817,275.429
STARLINK-30812,6853.38332217278,53.1593,129.1267,273.0176
STARLINK-30771,6853.3740272257,53.1596,129.2094,276.1627
STARLINK-30764,6853.41567408948,53.1595,129.1881,261.7043
STARLINK-30752,6853.40059539137,53.1594,129.16,260.2952
STARLINK-30753,6861.19701050264,43.004,315.5293,73.3054
STARLINK-30824,6861.2330150636,43.002,314.8209,91.3358
STARLINK-30791,6861.2175908962,43.0033,320.8649,81.6004
STARLINK-30810,6861.16695017021,43.0028,315.2419,97.9062
STARLINK-30819,6861.16259939929,43.0081,315.473,68.8695
STARLINK-30806,6846.32288199144,42.9959,314.4736,56.4435
STARLINK-30821,6861.20508633488,43.0023,318.7062,91.5811
STARLINK-30778,6861.18052054747,43.0011,318.7216,73.5455
STARLINK-30809,6861.15936252603,43.0039,318.987,94.2295
STARLINK-30801,6861.18386224819,43.0067,319.015,93.742
STARLINK-30793,6861.19627688168,43.0052,315.4562,90.0511
STARLINK-30755,6861.21737829422,43.0014,315.3183,86.4294
STARLINK-30760,6861.1663123761,43.0067,315.485,85.2807
STARLINK-30826,6861.20865563872,42.9993,315.4483,88.9448
STARLINK-30796,6861.0078715458,43.0002,315.2841,187.7671
STARLINK-30820,6861.16996547109,43.0059,315.2581,77.7224
STARLINK-30785,6861.21127572628,43.0061,315.5355,71.34
STARLINK-30807,6861.17240586103,43.0053,315.4775,77.4347
STARLINK-30822,6861.231601702,42.9932,318.9365,288.9387
STARLINK-30830,6861.19179730654,43.0028,315.244,119.6265
STARLINK-30827,6861.20819749795,43.0023,315.2412,99.2488
STARLINK-30798,6861.26385766958,42.9946,315.5676,89.6835
STARLINK-30762,6861.22004330607,43.0053,318.9593,112.0429
STARLINK-30800,6861.17468455838,43.0011,5.9215,97.4927
STARLINK-30845,6923.89094356265,42.9988,25.8398,102.8249
STARLINK-30841,6861.20863168364,43.0049,5.8339,96.2067
STARLINK-30839,6861.20397541995,43.0047,5.1655,95.7659
STARLINK-30846,6861.19466291626,43.0019,5.9797,81.5531
STARLINK-30838,6861.21339275886,43.009,8.5642,105.9133
STARLINK-30837,6861.21826762935,42.999,5.9294,82.5078
STARLINK-30813,6861.21073374225,43.0111,8.5919,95.0092
STARLINK-30805,6861.19952877036,43.0073,5.1836,97.2156
STARLINK-30851,6861.18008636622,43.0014,5.2065,75.5221
STARLINK-30818,6861.28679820547,43.011,8.5829,97.7635
STARLINK-30794,6861.17229207593,43.0088,5.1741,47.6494
STARLINK-30835,6861.16156635422,42.9994,8.6661,268.1819
STARLINK-30792,6920.85075401766,42.9993,27.6192,128.3258
STARLINK-30836,6861.19323759694,43.0052,5.7595,102.4509
STARLINK-30855,6861.2096916959,43.0079,5.8558,95.1289
